2.34422881531990e+004	,6.34796140762724e+000,8.42561614823173e+001
2.39883291901947e+004	,6.54260488629057e+000,8.43612424067370e+001
2.45470891568501e+004	,6.73748931814627e+000,8.44634799993425e+001
2.51188643150956e+004	,6.93260391667489e+000,8.45629187495311e+001
2.57039578276884e+004	,7.12793837821560e+000,8.46596023038194e+001
2.63026799189536e+004	,7.32348286054410e+000,8.47535734468442e+001
2.69153480392689e+004	,7.51922796238421e+000,8.48448740848055e+001
2.75422870333814e+004	,7.71516470385078e+000,8.49335452306870e+001
2.81838293126443e+004	,7.91128450773098e+000,8.50196269916146e+001
2.88403150312658e+004	,8.10757918161206e+000,8.51031585578896e+001
2.95120922666636e+004	,8.30404090078295e+000,8.51841781937816e+001
3.01995172040199e+004	,8.50066219191194e+000,8.52627232294908e+001
3.09029543251357e+004	,8.69743591743413e+000,8.53388300548364e+001
3.16227766016835e+004	,8.89435526063924e+000,8.54125341137018e+001
3.23593656929626e+004	,9.09141371141501e+000,8.54838699001156e+001
3.31131121482588e+004	,9.28860505263298e+000,8.55528709548454e+001
3.38844156139200e+004	,9.48592334713275e+000,8.56195698631418e+001
3.46736850452529e+004	,9.68336292528678e+000,8.56839982533316e+001
3.54813389233573e+004	,9.88091837312619e+000,8.57461867958895e+001
3.63078054770098e+004	,1.00785845209859e+001,8.58061652034189e+001
3.71535229097169e+004	,1.02763564326661e+001,8.58639622309722e+001
3.80189396320558e+004	,1.04742293950751e+001,8.59196056770074e+001
3.89045144994277e+004	,1.06721989083343e+001,8.59731223847126e+001
3.98107170553494e+004	,1.08702606763283e+001,8.60245382436925e+001
4.07380277804109e+004	,1.10684105976794e+001,8.60738781919999e+001
4.16869383470332e+004	,1.12666447571264e+001,8.61211662179593e+001
4.26579518801589e+004	,1.14649594173028e+001,8.61664253642173e+001
4.36515832240162e+004	,1.16633510108561e+001,8.62096777280662e+001
4.46683592150959e+004	,1.18618161329568e+001,8.62509444656565e+001
4.57088189614871e+004	,1.20603515341267e+001,8.62902457945646e+001
4.67735141287194e+004	,1.22589541133964e+001,8.63276009964534e+001
4.78630092322634e+004	,1.24576209117770e+001,8.63630284200966e+001
4.89778819368442e+004	,1.26563491060216e+001,8.63965454841668e+001
5.01187233627268e+004	,1.28551360026756e+001,8.64281686799463e+001
5.12861383991360e+004	,1.30539790324008e+001,8.64579135740858e+001
5.24807460249768e+004	,1.32528757445528e+001,8.64857948111006e+001
5.37031796370248e+004	,1.34518238020156e+001,8.65118261158435e+001
5.49540873857620e+004	,1.36508209762663e+001,8.65360202957643e+001
5.62341325190344e+004	,1.38498651426715e+001,8.65583892429418e+001
5.75439937337152e+004	,1.40489542760021e+001,8.65789439359704e+001
5.88843655355584e+004	,1.42480864461576e+001,8.65976944416139e+001
6.02559586074352e+004	,1.44472598140826e+001,8.66146499161764e+001
6.16595001861477e+004	,1.46464726278889e+001,8.66298186065998e+001
6.30957344480187e+004	,1.48457232191413e+001,8.66432078513686e+001
6.45654229034650e+004	,1.50450099993387e+001,8.66548240809971e+001
6.60693448007590e+004	,1.52443314565499e+001,8.66646728182989e+001
6.76082975391975e+004	,1.54436861522134e+001,8.66727586782674e+001
6.91830970918930e+004	,1.56430727180898e+001,8.66790853676441e+001
7.07945784384131e+004	,1.58424898533723e+001,8.66836556841405e+001
7.24435960074983e+004	,1.60419363219211e+001,8.66864715152148e+001
7.41310241300911e+004	,1.62414109496408e+001,8.66875338359539e+001
7.58577575029177e+004	,1.64409126220154e+001,8.66868427097041e+001
7.76247116628685e+004	,1.66404402817045e+001,8.66843972817685e+001
7.94328234724274e+004	,1.68399929263242e+001,8.66801957793003e+001
8.12830516164092e+004	,1.70395696063077e+001,8.66742355073929e+001
8.31763771102663e+004	,1.72391694228876e+001,8.66665128454754e+001
8.51138038202369e+004	,1.74387915261811e+001,8.66570232431593e+001
8.70963589956073e+004	,1.76384351133801e+001,8.66457612156866e+001
8.91250938133737e+004	,1.78380994270358e+001,8.66327203388502e+001
9.12010839355901e+004	,1.80377837534400e+001,8.66178932434265e+001
9.33254300796982e+004	,1.82374874210993e+001,8.66012716091200e+001
9.54992586021427e+004	,1.84372097992830e+001,8.65828461570766e+001
9.77237220955802e+004	,1.86369502966999e+001,8.65626066462502e+001
9.99999999999991e+004	,1.88367083601789e+001,8.65405418605092e+001
1.02329299228074e+005	,1.90364834734994e+001,8.65166396038361e+001
1.04712854805089e+005	,1.92362751562644e+001,8.64908866906591e+001
1.07151930523760e+005	,1.94360829628545e+001,8.64632689363858e+001
1.09647819614317e+005	,1.96359064814490e+001,8.64337711474011e+001
1.12201845430195e+005	,1.98357453331163e+001,8.64023771103769e+001
1.14815362149687e+005	,2.00355991709637e+001,8.63690695798888e+001
1.17489755493952e+005	,2.02354676793964e+001,8.63338302706377e+001
1.20226443461740e+005	,2.04353505733403e+001,8.62966398385117e+001
1.23026877081237e+005	,2.06352475976290e+001,8.62574778713552e+001
1.25892541179416e+005	,2.08351585263888e+001,8.62163228738085e+001
1.28824955169312e+005	,2.10350831624891e+001,8.61731522512937e+001
1.31825673855639e+005	,2.12350213371009e+001,8.61279422990015e+001
1.34896288259164e+005	,2.14349729091896e+001,8.60806681785214e+001
1.38038426460287e+005	,2.16349377651822e+001,8.60313039051466e+001
1.41253754462274e+005	,2.18349158186198e+001,8.59798223286241e+001
1.44543977074591e+005	,2.20349070098589e+001,8.59261951127940e+001
1.47910838816819e+005	,2.22349113058905e+001,8.58703927208894e+001
1.51356124843619e+005	,2.24349287000663e+001,8.58123843868350e+001
1.54881661891247e+005	,2.26349592119862e+001,8.57521380971459e+001
1.58489319246110e+005	,2.28350028874443e+001,8.56896205723027e+001
1.62181009735891e+005	,2.30350597982728e+001,8.56247972344570e+001
1.65958690743754e+005	,2.32351300423579e+001,8.55576321863450e+001
1.69824365246173e+005	,2.34352137437115e+001,8.54880881897159e+001
1.73780082874936e+005	,2.36353110524155e+001,8.54161266289098e+001
1.77827941003890e+005	,2.38354221447555e+001,8.53417074865204e+001
1.81970085860996e+005	,2.40355472234020e+001,8.52647893183465e+001
1.86208713666285e+005	,2.42356865174181e+001,8.51853292107720e+001
1.90546071796323e+005	,2.44358402826027e+001,8.51032827610870e+001
1.94984459975802e+005	,2.46360088015473e+001,8.50186040316411e+001
1.99526231496886e+005	,2.48361923839243e+001,8.49312455188659e+001
2.04173794466951e+005	,2.50363913668139e+001,8.48411581214340e+001
2.08929613085402e+005	,2.52366061148030e+001,8.47482910885135e+001
2.13796208950221e+005	,2.54368370204402e+001,8.46525919915863e+001
2.18776162394953e+005	,2.56370845044643e+001,8.45540066764300e+001
2.23872113856832e+005	,2.58373490160168e+001,8.44524792123264e+001
2.29086765276775e+005	,2.60376310331508e+001,8.43479518591794e+001
2.34422881531990e+005	,2.62379310629018e+001,8.42403650025747e+001
2.39883291901946e+005	,2.64382496417974e+001,8.41296571168831e+001
2.45470891568500e+005	,2.66385873360584e+001,8.40157647058317e+001
2.51188643150955e+005	,2.68389447417566e+001,8.38986222396817e+001
2.57039578276884e+005	,2.70393224852610e+001,8.37781621098125e+001
2.63026799189535e+005	,2.72397212233068e+001,8.36543145586131e+001
2.69153480392689e+005	,2.74401416431889e+001,8.35270076173894e+001
2.75422870333814e+005	,2.76405844628688e+001,8.33961670390541e+001
2.81838293126442e+005	,2.78410504310136e+001,8.32617162276081e+001
2.88403150312657e+005	,2.80415403269576e+001,8.31235761642266e+001
2.95120922666635e+005	,2.82420549605714e+001,8.29816653297928e+001
3.01995172040198e+005	,2.84425951720217e+001,8.28358996236732e+001
3.09029543251356e+005	,2.86431618314071e+001,8.26861922785240e+001
3.16227766016834e+005	,2.88437558382477e+001,8.25324537709342e+001
3.23593656929625e+005	,2.90443781207508e+001,8.23745917247283e+001
3.31131121482587e+005	,2.92450296351803e+001,8.22125108242105e+001
3.38844156139199e+005	,2.94457113644265e+001,8.20461126934829e+001
3.46736850452528e+005	,2.96464243168438e+001,8.18752957963719e+001
3.54813389233571e+005	,2.98471695248580e+001,8.16999553320902e+001
3.63078054770097e+005	,3.00479480425804e+001,8.15199830937301e+001
3.71535229097168e+005	,3.02487609440185e+001,8.13352673645452e+001
3.80189396320557e+005	,3.04496093201402e+001,8.11456927732307e+001
3.89045144994276e+005	,3.06504942759205e+001,8.09511401617344e+001
3.98107170553493e+005	,3.08514169264059e+001,8.07514864253527e+001
4.07380277804108e+005	,3.10523783930542e+001,8.05466043801264e+001
4.16869383470331e+005	,3.12533797986299e+001,8.03363625877444e+001
4.26579518801588e+005	,3.14544222617166e+001,8.01206251855310e+001
4.36515832240161e+005	,3.16555068908790e+001,7.98992517234000e+001
4.46683592150958e+005	,3.18566347768620e+001,7.96720969495569e+001
4.57088189614870e+005	,3.20578069853718e+001,7.94390106444003e+001
4.67735141287193e+005	,3.22590245470987e+001,7.91998373814640e+001
4.78630092322633e+005	,3.24602884482149e+001,7.89544163376748e+001
4.89778819368440e+005	,3.26615996183374e+001,7.87025810481243e+001
5.01187233627266e+005	,3.28629589176049e+001,7.84441591693108e+001
5.12861383991359e+005	,3.30643671220438e+001,7.81789722261558e+001
5.24807460249766e+005	,3.32658249071603e+001,7.79068353462533e+001
5.37031796370246e+005	,3.34673328294155e+001,7.76275569760099e+001
5.49540873857618e+005	,3.36688913061550e+001,7.73409386019047e+001
5.62341325190342e+005	,3.38705005924081e+001,7.70467744342120e+001
5.75439937337150e+005	,3.40721607547726e+001,7.67448510693892e+001
5.88843655355582e+005	,3.42738716437643e+001,7.64349471769125e+001
6.02559586074350e+005	,3.44756328621988e+001,7.61168331467912e+001
6.16595001861474e+005	,3.46774437287822e+001,7.57902706879537e+001
6.30957344480185e+005	,3.48793032403171e+001,7.54550124783728e+001
6.45654229034647e+005	,3.50812100274865e+001,7.51108017402601e+001
6.60693448007588e+005	,3.52831623068795e+001,7.47573718243292e+001
6.76082975391973e+005	,3.54851578273794e+001,7.43944457654478e+001
6.91830970918928e+005	,3.56871938118331e+001,7.40217358445601e+001
7.07945784384129e+005	,3.58892668910118e+001,7.36389430983782e+001
7.24435960074981e+005	,3.60913730316450e+001,7.32457568353901e+001
7.41310241300908e+005	,3.62935074563936e+001,7.28418541234644e+001
7.58577575029174e+005	,3.64956645567679e+001,7.24268992878830e+001
7.76247116628682e+005	,3.66978377949565e+001,7.20005433503562e+001
7.94328234724271e+005	,3.69000195985920e+001,7.15624235145068e+001
8.12830516164089e+005	,3.71022012408456e+001,7.11121625604754e+001
8.31763771102660e+005	,3.73043727130930e+001,7.06493683194293e+001
8.51138038202365e+005	,3.75065225826177e+001,7.01736330972314e+001
8.70963589956069e+005	,3.77086378359345e+001,6.96845330891618e+001
8.91250938133734e+005	,3.79107037077208e+001,6.91816278123529e+001
9.12010839355898e+005	,3.81127034948246e+001,6.86644595715648e+001
9.33254300796979e+005	,3.83146183496470e+001,6.81325528887302e+001
9.54992586021423e+005	,3.85164270580682e+001,6.75854140186625e+001
9.77237220955797e+005	,3.87181057932396e+001,6.70225304366843e+001
1.00000000000000e+006	,3.89196278513550e+001,6.64433704355942e+001
